Date,Open,High,Low,Close,Adj Close,Volume,Identifier,Moving_Average_Percentage_Return
2023-08-16,0.06570071024032809,0.0651077954328877,0.06639654780609411,0.06393649920463478,0.06393649920463478,0.0324509556050595,Uber,-4.188765360799282
2023-08-17,0.06636536334449983,0.06686566859766255,0.06813306701760999,0.06499933859198058,0.06499933859198058,0.05350605295062681,Uber,-3.6175360614403558
2023-08-18,0.06334120376386174,0.0667993320901849,0.06568149825889899,0.0673907208784862,0.0673907208784862,0.03958887847050104,Uber,-2.1665392238378898
2023-08-21,0.06902396308398329,0.0683250338049855,0.06847355690571691,0.06719144641213691,0.06719144641213691,0.033716092958563364,Uber,-2.429601663864511
2023-08-22,0.06889102992770824,0.06792702741251472,0.06850761368784158,0.06626145244567565,0.06626145244567565,0.027868855722581565,Uber,-3.0410384289684207
2023-08-23,0.06576717681846561,0.0693698179822646,0.06843951311244886,0.06888534272633028,0.06888534272633028,0.0312730805447556,Uber,-1.3584887673468997
2023-08-24,0.06988801592256763,0.06971807515722592,0.07061867956958903,0.06735751269077629,0.06735751269077629,0.042898541492059135,Uber,-2.295372553284083
2023-08-25,0.06812668329493196,0.0667993320901849,0.06530696457752402,0.06496611773422577,0.06496611773422577,0.04622612148636552,Uber,-3.81445717518475
2023-08-28,0.06613273665962024,0.0657379732753327,0.06745207425253952,0.0655971873311182,0.0655971873311182,0.01733201676763213,Uber,-3.3028131001473233
2023-08-29,0.06646505687310436,0.06927030689485059,0.0688481035759485,0.06958282869864253,0.06958282869864253,0.020355671816800945,Uber,-0.524979694465804
2023-08-30,0.07025356308651873,0.07313432305175668,0.07286594660212192,0.07343562464528232,0.07343562464528232,0.048671124674923086,Uber,2.0649969534072397
2023-08-31,0.07470672240410486,0.07585405659636477,0.07701999077908078,0.07582701960183282,0.07582701960183282,0.04666176936078214,Uber,3.595007106164673
2023-09-01,0.07743178872172587,0.07628523756877192,0.07807553021438285,0.07519596267498528,0.07519596267498528,0.031210702935928248,Uber,3.192596228084659
2022-11-14,0.24778172390952274,0.2501492508156271,0.24988934630662935,0.24608076075409505,0.24608076075409505,0.31299192873557274,Amazon,-8.226022100328892
2022-11-15,0.2625369746487622,0.26232171525888587,0.2500595782618262,0.247575395271984,0.247575395271984,0.3521544496138229,Amazon,-7.168032062283462
2022-11-16,0.24140108453476244,0.24474293300155714,0.24393068234276188,0.24153049150518788,0.24153049150518788,0.27458888842437484,Amazon,-8.19142969959393
2022-11-17,0.23648268452462068,0.23970148495720683,0.2387891993058937,0.2339909532205028,0.2339909532205028,0.2568680069889466,Amazon,-9.612436036863286
2022-11-18,0.23841015190459136,0.2364510593527776,0.23351154109595335,0.23163277912170707,0.23163277912170707,0.2230590112087255,Amazon,-9.703328472234586
2022-11-21,0.23183012547262194,0.23323380832828466,0.22707616011548032,0.22605286600311916,0.22605286600311916,0.2625496781249026,Amazon,-10.70922858308899
2022-11-22,0.22734373920456885,0.22769484280404956,0.22802956817097825,0.22851067733508948,0.22851067733508948,0.18909573038539415,Amazon,-9.44041906403928
2022-11-23,0.22940413974081453,0.2317744557733568,0.2347032686931842,0.23159955826395226,0.23159955826395226,0.17988076586431812,Amazon,-7.977322437211132
2022-11-25,0.23123193894658772,0.231276938293472,0.23552044962018343,0.22920818864749157,0.22920818864749157,0.09916778979542137,Amazon,-8.108654498022881
2022-11-28,0.2316971923163469,0.23781093877747672,0.23674623399953892,0.23100170952481466,0.23100170952481466,0.23140334357255155,Amazon,-7.183295402013173
2022-11-29,0.23206275215750155,0.23121061443838942,0.22997038910867224,0.22592000791218972,0.22592000791218972,0.20029483374044685,Amazon,-8.04773266356315
2022-11-30,0.22684524620713914,0.23827528167742518,0.2302768222146545,0.23960408719684553,0.23960408719684553,0.323850609608408,Amazon,-3.313035222582699
2022-12-01,0.2418663379045216,0.24056384690202115,0.2418196034721578,0.23614985285294923,0.23614985285294923,0.2099855934267273,Amazon,-3.7256335118605897
2022-12-02,0.23352499152212008,0.2343615163030096,0.23793796159676978,0.23159955826395226,0.23159955826395226,0.2232852959386205,Amazon,-4.428465680311043
2022-12-05,0.22877273894151684,0.23004973188372813,0.22785931023806816,0.2212368805723531,0.2212368805723531,0.22009707017680077,Amazon,-6.70233954254683
2022-12-06,0.22029843404843324,0.2200331596501101,0.21791686003015198,0.2120698750189394,0.2120698750189394,0.23326305898466512,Amazon,-8.545116343370763
2022-12-07,0.2131201957360226,0.21621889271071348,0.21648678691347495,0.21276736099125168,0.21276736099125168,0.20865476050647971,Amazon,-7.2982795321366565
2022-12-08,0.21611112836619367,0.21943614373520637,0.21784874646590258,0.21904476008215187,0.21904476008215187,0.22597118287190499,Amazon,-4.473079463574041
2022-12-09,0.21498123456946627,0.21757877213541266,0.22040245959327437,0.21485981890818848,0.21485981890818848,0.2063706782768651,Amazon,-5.073613068857045
2022-12-12,0.21601143483758917,0.2185074579353095,0.2178147156614912,0.21970905053679915,0.21970905053679915,0.18845801887387187,Amazon,-3.0752566574823614
2022-12-13,0.2360174311548615,0.23731342129759192,0.22683781459603414,0.2261525032362938,0.2261525032362938,0.31524449036498203,Amazon,-0.6459628166060087
2022-12-14,0.22694493973574364,0.22805968726897907,0.22462461733448258,0.22313006402294064,0.22313006402294064,0.21599109725531893,Amazon,-1.4396237480934686
2022-12-15,0.21827124778545098,0.21648423874062406,0.2164527301313503,0.2127341401334968,0.2127341401334968,0.2641177450361691,Amazon,-4.68270979368118
2022-12-16,0.21288756905114298,0.2144278449660023,0.2139330737861032,0.21077454030748952,0.21077454030748952,0.4676452651745147,Amazon,-5.269512608719156
2022-12-19,0.21036191514513808,0.20872303184687552,0.20637407877264868,0.20100968601493815,0.20100968601493815,0.259899293341323,Amazon,-8.239566968626946
2022-12-20,0.20311722293179346,0.20533995853228115,0.20576118658297088,0.2019064717936895,0.2019064717936895,0.22942982220390717,Amazon,-7.770420878419075
2022-12-21,0.20594198277801895,0.20739635230690295,0.20875753396711033,0.2071542270149089,0.2071542270149089,0.17939136707165665,Amazon,-5.9509172978324605
2022-12-22,0.20374862373109115,0.20225538052274356,0.1986788826084087,0.1972565399715179,0.1972565399715179,0.2529309181254069,Amazon,-9.103728053644929
2022-12-23,0.1962048509319329,0.20258705040773667,0.20099425021633427,0.20210574626003877,0.20210574626003877,0.1733078912320308,Amazon,-7.137773322877579
2022-12-27,0.20192084987972503,0.201160847127955,0.20123259573578045,0.19476550778179277,0.19476550778179277,0.17281119293195338,Amazon,-8.958347871395203
2022-12-28,0.1947093972940509,0.19495854183373362,0.19677211845283937,0.19071342469875882,0.19071342469875882,0.1759453359797366,Amazon,-9.746071151865108
2022-12-29,0.19494202397893046,0.19850746274321962,0.19970037825044273,0.19855187468296784,0.19855187468296784,0.16521937342355528,Amazon,-6.636104034276562
2022-12-30,0.19577283718984428,0.19684908801346374,0.19942797594887185,0.1979540259438302,0.1979540259438302,0.18978984718149436,Amazon,-6.381650230411521
2023-01-03,0.20354923667388208,0.20650081578215224,0.20535258313061466,0.2039989297106263,0.2039989297106263,0.23725257158328314,Amazon,-4.031310950018212
2023-01-04,0.20717159545775793,0.20656716494202498,0.20245838011513595,0.20174039284500525,0.20174039284500525,0.21130315451530945,Amazon,-4.471248386498971
2023-01-05,0.20311722293179346,0.20139301857792924,0.20147094125522663,0.19503122396365166,0.19503122396365166,0.20813682727573762,Amazon,-6.410796639755106
2023-01-06,0.19547373124962364,0.20464344418235847,0.1958868239615908,0.20486249463162284,0.20486249463162284,0.2591424671406038,Amazon,-2.8182824811634344
2023-01-09,0.21019574236119254,0.21485903859080452,0.215124801383334,0.20911385218100606,0.20911385218100606,0.19929546481604252,Amazon,-1.1212885913013442
2023-01-10,0.21056130220234714,0.21721392767048314,0.21583983794167255,0.21745051367117804,0.21745051367117804,0.20755883900670966,Amazon,1.855702980347646
2023-01-11,0.22172743378538123,0.23402984641801644,0.22823385690829973,0.23478807642598967,0.23478807642598967,0.32491368332480625,Amazon,7.725476768301724
2023-01-12,0.24166695084731254,0.24043117388706586,0.2369845795189851,0.23538592516512732,0.23538592516512732,0.2656171302185672,Amazon,7.813362889863636
2023-01-13,0.23252800552726072,0.24434493926148143,0.23909565838958924,0.2448518677581548,0.2448518677581548,0.2665946006207236,Amazon,10.972463760433431
2023-01-17,0.24748264332370917,0.2460696378463199,0.24457763131456434,0.23797661992811694,0.23797661992811694,0.22414331985578834,Amazon,8.608800769287736
2023-01-18,0.24273039074310593,0.24749584112610162,0.24338587773962023,0.2360169947620198,0.2360169947620198,0.24675653023887315,Amazon,7.887568035507927
2023-01-19,0.23438901900629738,0.23462686233292018,0.23480541306184494,0.23010494908615312,0.23010494908615312,0.2116933463662721,Amazon,5.769448299619404
2023-01-20,0.23146456563146733,0.24096184064209686,0.23596308387695109,0.24196226129564127,0.24196226129564127,0.20664606878392203,Amazon,9.429503832180407
2023-01-23,0.24376059101122882,0.24238804392187857,0.245020265571332,0.24285902173430277,0.24285902173430277,0.23657272200622323,Amazon,9.361679437143264
2023-01-24,0.24166695084731254,0.24341622815679437,0.2454969566102243,0.2388733803667785,0.2388733803667785,0.2048145560140974,Amazon,7.775452656337737
2023-01-25,0.2271443267929527,0.24059699617716734,0.2302427654325298,0.24172976597153714,0.24172976597153714,0.2955013135795391,Amazon,8.410617496222013
2023-01-26,0.24602040395909064,0.24805968246106896,0.24862950514514914,0.24850537656840035,0.24850537656840035,0.2101037127285493,Amazon,10.330667198977665
2023-01-27,0.2503074031699347,0.26132668029911627,0.25751642890661997,0.25853592170272083,0.25853592170272083,0.27398103853409966,Amazon,13.27945873914143
2023-01-30,0.2554916694926266,0.2555223687449706,0.25574586590183607,0.25292281306646786,0.25292281306646786,0.21729804087856877,Amazon,11.039129314660753
2023-01-31,0.25572432153191327,0.2608623373991678,0.26299840183159506,0.2614919445406541,0.2614919445406541,0.20348007334014184,Amazon,13.276141184768555
2023-02-01,0.2602771617009004,0.27044774131277377,0.263338891719702,0.26820113876209756,0.26820113876209756,0.24967533781788534,Amazon,14.768354702242453
2023-02-02,0.2859326777106238,0.29618572420392675,0.2893527140323119,0.29397502558034555,0.29397502558034555,0.5074942715456575,Amazon,21.995847427871023
2023-02-03,0.26934965312001824,0.27887228797650865,0.2676972246339823,0.2623555094616507,0.2623555094616507,0.4617748022331185,Amazon,10.982298255233088
2023-02-06,0.26160646790924386,0.26285238201391686,0.2613299831954719,0.25833664723637156,0.25833664723637156,0.25463601669861863,Amazon,9.081980531499292
2023-02-07,0.2557575358051767,0.257744610114484,0.2525792605847865,0.2581041519122675,0.2581041519122675,0.3792455760008123,Amazon,8.30122008300582
2023-02-08,0.2586487749067433,0.2586069467545082,0.2549627157792482,0.2512621249399844,0.2512621249399844,0.2345062978159211,Amazon,5.563960196858819
2023-02-09,0.2562560288026064,0.25565504175992587,0.250842728384414,0.24525041669085332,0.24525041669085332,0.19716002710108033,Amazon,3.103023545459142
2023-02-10,0.24376059101122882,0.24583746639634568,0.2462801067328122,0.24315795877391652,0.24315795877391652,0.15773472395585528,Amazon,1.8790730790929175
2023-02-13,0.24472433737841764,0.24868987295590905,0.24859547434073775,0.24956821595574616,0.24956821595574616,0.15807116488857306,Amazon,3.3412357207498364
2023-02-14,0.24658537621186138,0.2528026352003625,0.2506724704515039,0.2500996229793742,0.2500996229793742,0.1692241486285885,Amazon,2.948006338782517
2023-02-15,0.24884516380531618,0.2536318225652404,0.2538390757685534,0.25494885460798483,0.25494885460798483,0.1418665902209163,Amazon,3.906956897137954
2023-02-16,0.24924396327414133,0.25184077482052925,0.2526473481713226,0.24495150499132942,0.24495150499132942,0.16967638629258686,Amazon,0.3681369439410059
2023-02-17,0.24455818994887912,0.24291873598169977,0.2443052290129935,0.24179618234695696,0.24179618234695696,0.18192031459549785,Amazon,-1.0781027719956582
2023-02-21,0.2363829656416091,0.23519070366788758,0.23960638023289293,0.23309419278184126,0.23309419278184126,0.17047667774201022,Amazon,-4.021268324358321
2023-02-22,0.23558539205836582,0.23983415797216212,0.2414110259975148,0.2371130550071204,0.2371130550071204,0.1802769300395302,Amazon,-3.069776775534403
2023-02-23,0.2389751241573621,0.23791043721249566,0.2375634149265382,0.23721269224029504,0.23721269224029504,0.14355675798350448,Amazon,-3.233625278522747
2023-02-24,0.2303678861080034,0.23031507791363875,0.2329667364928117,0.22950710034701546,0.22950710034701546,0.17204739901960983,Amazon,-5.525973012407405
2023-02-27,0.23286032574074483,0.2324377955433431,0.2357587951396296,0.230370665268012,0.230370665268012,0.14024974932827947,Amazon,-5.215057086024711
2023-02-28,0.2290718195273304,0.23213930023828633,0.23500970179916642,0.23193171616132083,0.23193171616132083,0.12860039908397822,Amazon,-4.614883306847672
2023-03-01,0.23149780525913788,0.23210612565834993,0.230481110951976,0.225089663848948,0.225089663848948,0.15627283169791192,Amazon,-6.577833660985808
2023-03-02,0.22332260630627487,0.22398009960446208,0.22639518033926648,0.22495680575801855,0.22495680575801855,0.1669231448136005,Amazon,-6.513197833694377
2023-03-03,0.22774251331898693,0.2329684876031643,0.2341244332856311,0.23415703216918707,0.23415703216918707,0.16775329788427099,Amazon,-3.742120914408651
2023-03-06,0.23588449799858646,0.23830845625736152,0.23780176044598433,0.2303374444102572,0.2303374444102572,0.15565204177176303,Amazon,-4.79591655058375
2023-03-07,0.23212920605843557,0.2334659797782589,0.2345330107602741,0.22967317929569978,0.22967317929569978,0.14565934791509483,Amazon,-4.8711760210914345
2023-03-08,0.23060051279288302,0.23041457634865764,0.23249004545391933,0.23090207229164003,0.23090207229164003,0.131718615933763,Amazon,-4.417179776948196
2023-03-09,0.23086637910543312,0.23718074828263663,0.23249004545391933,0.22535538003080688,0.22535538003080688,0.1692765723636668,Amazon,-5.959468675805538
2023-03-10,0.22750988663410737,0.2284245317339086,0.22591848930037417,0.22030689927593675,0.22030689927593675,0.21442999805567672,Amazon,-7.241365765276009
2023-03-13,0.21853711409800108,0.22991705886877284,0.21866595337061512,0.22595322876994453,0.22595322876994453,0.22295582271752704,Amazon,-5.186385978438785
2023-03-14,0.23136487210286283,0.23339965592317635,0.23429466524082793,0.23409059045367744,0.23409059045367744,0.1848510668230089,Amazon,-2.484149679451132
2023-03-15,0.22933768583988057,0.23870644999743723,0.23552044962018343,0.2384748060939901,0.2384748060939901,0.2174304273994311,Amazon,-0.8921799751730729
2023-03-16,0.23774551147762313,0.2530348066503367,0.24416902786220807,0.2512289040822296,0.2512289040822296,0.26293655201794885,Amazon,3.2450717353419916
2023-03-17,0.25117145600851903,0.25194029856033834,0.2504681817141824,0.247608590789649,0.247608590789649,0.2724036813406674,Amazon,2.6129366170903277
2023-03-20,0.24658537621186138,0.24470978372641095,0.24447546096819028,0.24349009133119523,0.24349009133119523,0.18974903629912326,Amazon,1.5263754230181374
2023-03-21,0.24568808374560652,0.2525704637503883,0.2523068582832157,0.2531220875328171,0.2531220875328171,0.17716866706349446,Amazon,4.596522614587572
2023-03-22,0.2533647897010398,0.256716400574778,0.2543838803716951,0.24677824672640727,0.24677824672640727,0.17344625007714257,Amazon,2.732237260725667
2023-03-23,0.2532983358001058,0.2532669781003109,0.2510129863173241,0.2468114675841621,0.2468114675841621,0.17372462674632425,Amazon,2.790436931808675
2023-03-24,0.24545545706072697,0.2441127678115072,0.24685894214036525,0.24488506327581974,0.24488506327581974,0.16886746815258097,Amazon,2.1903610899903763
2023-03-27,0.24877870990438217,0.24756216498118416,0.24917430974829086,0.24458615157629585,0.24458615157629585,0.13776459884893408,Amazon,2.0814038388885425
2023-03-28,0.24558839021700202,0.24457711071145566,0.24648439547013368,0.24192904043788646,0.24192904043788646,0.11121695396864266,Amazon,1.3293113529910912
2023-03-29,0.24751588295137972,0.25114426047060656,0.25421362243878504,0.2519263900545419,0.2519263900545419,0.14792418598879464,Amazon,4.445941783322409
2023-03-30,0.2570203881125862,0.259834153164252,0.2625557675748274,0.25773879849723386,0.25773879849723386,0.1606986557625298,Amazon,6.238196048687105
2023-03-31,0.25904757437556847,0.26132668029911627,0.26575640369628833,0.262023376904372,0.262023376904372,0.17104039879199792,Amazon,7.390157432167676
2023-04-03,0.25951282774532763,0.26066334052913,0.2639858406915044,0.2591005749241934,0.2591005749241934,0.11923181311137525,Amazon,6.283322268172671
2023-04-04,0.26100828138320964,0.26368156937879483,0.26630120829943,0.2642154720544834,0.2642154720544834,0.1442054187561507,Amazon,7.532996636835638
2023-04-05,0.2648632668519651,0.2627197343037518,0.2616704730835788,0.25474955480154576,0.25474955480154576,0.1326353677060502,Amazon,4.393617422381254
2023-04-06,0.25436177569589924,0.2576450863746749,0.25843578017999325,0.2579380729635831,0.2579380729635831,0.1280983920512346,Amazon,5.159034707216635
2023-04-10,0.25505965575053796,0.2570480704597712,0.25765263005740535,0.25830342637861675,0.25830342637861675,0.10637638516448115,Amazon,4.959830934292657
2023-04-11,0.2545279484798448,0.2530679812302731,0.25574586590183607,0.25083032980944125,0.25083032980944125,0.18320900945020777,Amazon,2.432322174325052
2023-04-12,0.2531986422715013,0.25144278108045354,0.2513194194233063,0.24388866560398362,0.24388866560398362,0.17098963403587777,Amazon,0.1665542753417614
2023-04-13,0.24837991043555702,0.258275276869515,0.25472437025980205,0.2590673540664386,0.2590673540664386,0.20811791491561443,Amazon,4.480913586221905
2023-04-14,0.2587484684353478,0.260364819919283,0.2628962574629343,0.2594327074814721,0.2594327074814721,0.15345588542693164,Amazon,4.225201902688466
2023-04-17,0.26237082721922367,0.26212271838884804,0.2645306193169328,0.2601966098292043,0.2601966098292043,0.11519651269351162,Amazon,4.1822276561289
2023-04-18,0.26499617465383307,0.26368156937879483,0.26429227379748665,0.2587352215091599,0.2587352215091599,0.1147684961223026,Amazon,3.437122193873858
2023-04-19,0.25712008164119077,0.26673299811318624,0.263849639540719,0.2653779740150936,0.2653779740150936,0.17651038421289084,Amazon,5.078636130292743
2023-04-20,0.2636004145445556,0.2671641664331983,0.2700466490240326,0.26375048140627516,0.26375048140627516,0.17418117775561387,Amazon,4.238766755455726
2023-04-21,0.27214117333857324,0.27678274492674065,0.2764139164402563,0.27421282167113886,0.27421282167113886,0.27065843547666785,Amazon,6.875567831635412
2023-04-24,0.2773254650156722,0.28036484041616305,0.2763798596581316,0.2717217894814136,0.2717217894814136,0.21359420445654842,Amazon,5.581788036374639
2023-04-25,0.2681865196956203,0.26782750620318463,0.26745887911453614,0.2596319819478214,0.2596319819478214,0.19850147748666022,Amazon,1.6218682532594386
2023-04-26,0.268618533437709,0.271708122302454,0.2730770531902967,0.26763651088071466,0.26763651088071466,0.22762319411845514,Amazon,3.6638187944798255
2023-04-27,0.2789870914374998,0.2857711329254429,0.282270436035463,0.2837119597818312,0.2837119597818312,0.4803102423370104,Amazon,7.959144219789921
2023-04-28,0.27755809170055173,0.281194027781041,0.2738602033128845,0.2691975364339337,0.2691975364339337,0.41595446699992245,Amazon,3.4797430717428606
2023-05-01,0.2683194274974883,0.26709784257811575,0.2653137694395207,0.2579048774459182,0.2579048774459182,0.2306899826205365,Amazon,0.041830259396602065
2023-05-02,0.2567545218000361,0.2626865597238154,0.2630324586137197,0.26315263266713756,0.26315263266713756,0.22651366899122805,Amazon,1.3945849164485458
2023-05-03,0.26429829459919435,0.2695190555128769,0.27028499454347876,0.2632190743826472,0.2632190743826472,0.19858475823036056,Amazon,1.3137076742584262
2023-05-04,0.2652952805940537,0.26762850933314675,0.2703871389121395,0.2643815510031677,0.2643815510031677,0.13319975234762116,Amazon,1.480575718030952
2023-05-05,0.26605961454962646,0.2688557157428906,0.27120434581685204,0.2698950477463357,0.2698950477463357,0.17157989874919627,Amazon,2.867827909423665
2023-05-08,0.268618533437709,0.2699833984128253,0.2751200184966514,0.2704596756277186,0.2704596756277186,0.14675493761907327,Amazon,2.7765115069050577
2023-05-09,0.2700807728023275,0.27227196363742134,0.27668631874182714,0.2730835659083732,0.2730835659083732,0.12903206540889522,Amazon,3.256924485020489
2023-05-10,0.27878767902588364,0.28514094243060273,0.2865266245810826,0.28494087811786134,0.28494087811786134,0.24362835951533932,Amazon,6.270053983485825
2023-05-11,0.28852481087196974,0.29379766054431183,0.29483468695728704,0.29155040976604024,0.29155040976604024,0.23134262494268235,Amazon,7.775916679962644
2023-05-12,0.29228010281212063,0.2916749429146075,0.29085090071323827,0.2851733734419654,0.2851733734419654,0.1480131072609528,Amazon,5.65182137687351
2023-05-15,0.2889236103407949,0.29051408566473635,0.2906125551937921,0.28829544988849315,0.28829544988849315,0.15863389055118585,Amazon,6.28400699855893
2023-05-16,0.2885912901273108,0.29880595931351595,0.29674147709056964,0.2956024928490742,0.2956024928490742,0.21988936601123732,Amazon,8.008573300610106
2023-05-17,0.30135256887683143,0.30225538178798306,0.30753516500760975,0.3025773779122867,0.3025773779122867,0.2005864822412939,Amazon,9.606806955769144
2023-05-18,0.30733443413717365,0.3114427666567231,0.3147536441552441,0.31137903005066686,0.31137903005066686,0.2255338760185302,Amazon,11.520129326896287
2023-05-19,0.31221961987405195,0.31048090627688985,0.3125744776981039,0.30506841010201186,0.30506841010201186,0.16520046106343209,Amazon,9.239037955086937
2023-05-22,0.3076002750953167,0.30537310907266685,0.3076373093762705,0.3009499106435581,0.3009499106435581,0.21746128440805315,Amazon,7.640905053575921
2023-05-23,0.2992921429861787,0.3066003154824107,0.3060369783266834,0.30088346892804846,0.30088346892804846,0.20696061119439194,Amazon,7.118567736328482
2023-05-24,0.302881262142384,0.30726365525239696,0.3102591100901783,0.3067290982284953,0.3067290982284953,0.19339547204919078,Amazon,8.122875143378964
2023-05-25,0.3071350217255575,0.30570480426245017,0.307841598113592,0.30091668978580327,0.30091668978580327,0.20337854382790158,Amazon,6.089539033785138
2023-05-26,0.30517431471791634,0.32106134515026546,0.31366406092667404,0.31788892446567113,0.31788892446567113,0.3038569270002807,Amazon,10.20715267850498
2023-05-30,0.3262105113033116,0.3257711233096226,0.32673908564722837,0.32303706779380575,0.32303706779380575,0.19613909145021974,Amazon,10.987112225711128
2023-05-31,0.3231530994177994,0.32285239289497664,0.32438966125717805,0.31944997535897995,0.31944997535897995,0.22429528232835713,Amazon,9.393759879449496
2023-06-01,0.3206274455117945,0.3276616694893527,0.3269774311666745,0.3267237721217164,0.3267237721217164,0.16315958514908585,Amazon,10.761926500258426
2023-06-02,0.33468479084198816,0.3372802479828951,0.3409036676186395,0.3316394201257468,0.3316394201257468,0.18585408550112117,Amazon,11.412328216082363
2023-06-05,0.3295005245192963,0.33532337794808237,0.3375327735642685,0.335126875327398,0.335126875327398,0.14184170553654368,Amazon,11.741311577465643
2023-06-06,0.33518328383941787,0.34063017202234325,0.34424053086859907,0.33947787010995584,0.33947787010995584,0.1343600422309684,Amazon,12.22897851562
2023-06-07,0.3416304024695192,0.3405306735873243,0.3293608863611362,0.3216088749914264,0.3216088749914264,0.3001520951908855,Amazon,6.87083683869762
2023-06-08,0.32833739109489835,0.3347595113083248,0.33491097285036064,0.3316394201257468,0.3316394201257468,0.18898723316152954,Amazon,8.916387182285547
2023-06-09,0.33189327062343316,0.33532337794808237,0.33807757816741013,0.3289158926119176,0.3289158926119176,0.1530560714980116,Amazon,7.769007365497847
2023-06-12,0.331693858211817,0.33857377824772145,0.3392352489825163,0.3393450120190264,0.3393450120190264,0.1530826151613424,Amazon,9.835467032704939
2023-06-13,0.345319189799922,0.3439800960617914,0.3448534230582768,0.3396439490586401,0.3396439490586401,0.15051717010042134,Amazon,9.136657261830129
2023-06-14,0.3406001768469893,0.3391376195826888,0.3412441834844597,0.33884680051306343,0.33884680051306343,0.15668094052162285,Amazon,8.221474132125351
2023-06-15,0.335648537209177,0.3415920324021765,0.3419251632606735,0.3411385582364393,0.3411385582364393,0.18334405033740317,Amazon,8.0885726778844
2023-06-16,0.34395666931831503,0.34228854675209913,0.3452620265106331,0.3357579195842006,0.3357579195842006,0.26207786450919773,Amazon,6.064914966996643
2023-06-20,0.33485096362593375,0.34013265454245845,0.34253805545035126,0.3367211217383718,0.3367211217383718,0.17163696762535746,Amazon,5.710802314652554
2023-06-21,0.337077536946125,0.33840795595761997,0.3403248322110864,0.33356582443408916,0.33356582443408916,0.15573598610704664,Amazon,4.356913957540477
2023-06-22,0.3359808574226611,0.3503482489509045,0.34471722190749143,0.35123551974617956,0.35123551974617956,0.2825380520003637,Amazon,8.095607147909268
2023-06-23,0.3486092283703138,0.3520397729558066,0.3554087654558708,0.34851201757244005,0.34851201757244005,0.22115782132265754,Amazon,6.848388295819414
2023-06-26,0.34934034805262304,0.3541956904702375,0.3513909224296974,0.34186926506650633,0.34186926506650633,0.18178726448305224,Amazon,4.7589806865971775
2023-06-27,0.3470140812038272,0.3495522108611727,0.3529231658927484,0.3480137807263873,0.3480137807263873,0.1380290400948671,Amazon,5.732418971089005
2023-06-28,0.3480442814719501,0.3541624905855109,0.35595357005901246,0.3475487900781791,0.3475487900781791,0.15577513801045956,Amazon,5.106249344194034
2023-06-29,0.3474793345735864,0.3467993027366283,0.35193572703283904,0.34376244851709387,0.34376244851709387,0.11798857428011929,Amazon,3.7691723786985882
2023-06-30,0.3498056014223822,0.35339965238050575,0.3576900762816717,0.3519330310585816,0.3519330310585816,0.1629452450676897,Amazon,5.341698443925456
2023-07-03,0.3542920130448424,0.35538972230004495,0.36150365654823696,0.35146804041037344,0.35146804041037344,0.07652670856583925,Amazon,4.887558239948479
2023-07-05,0.35236452031046467,0.35389714455560034,0.36003950067172197,0.3519994727740912,0.3519994727740912,0.10184471824233172,Amazon,4.619536359799475
2023-07-06,0.34575122889641774,0.3450414295718534,0.3523102737030706,0.3452902785526479,0.3452902785526479,0.11758676957644944,Amazon,2.6321685635260077
2023-07-07,0.3468811226931451,0.35247096658060884,0.35489804361256705,0.35000662675023925,0.35000662675023925,0.12186295373903998,Amazon,3.360118759973927
2023-07-10,0.3484763205684458,0.346865651896501,0.3473730794035239,0.3412049746118591,0.3412049746118591,0.1880913845241153,Amazon,0.9713497138617976
2023-07-11,0.3440896024745901,0.34849087735111073,0.35224216013882126,0.34668525049727245,0.34668525049727245,0.14848226651032453,Amazon,1.91005424851925
2023-07-12,0.3525971216409372,0.3534328016556519,0.35728149880702875,0.3533944447187158,0.3533944447187158,0.1619906685751561,Amazon,3.21752728366773
2023-07-13,0.3649928405493032,0.36474292945888653,0.37049272467836847,0.36501926160409986,0.36501926160409986,0.18570776355701019,Amazon,5.628266424292827
2023-07-14,0.3650593198046443,0.37131007921803744,0.37508937713438173,0.3662813501177051,0.3662813501177051,0.1632027186019984,Amazon,5.537004567359704
2023-07-17,0.3667209462264719,0.36789383132350667,0.37219520009661633,0.36256142493203963,0.36256142493203963,0.14350101629050982,Amazon,4.365219294483471
2023-07-18,0.3605729588909982,0.3620563704942148,0.3658619894625173,0.36013683445782413,0.36013683445782413,0.16513045215139713,Amazon,3.5633457617163646
2023-07-19,0.36283274648445296,0.3691210630380407,0.36987980651097746,0.36853991232341593,0.36853991232341593,0.16367685478824465,Amazon,5.260702929026579
2023-07-20,0.36509258478672185,0.36514092319896224,0.35898397422527656,0.35060450082946676,0.35060450082946676,0.18122752498256417,Amazon,0.9737958276569848
2023-07-21,0.35602006801319697,0.3537976461205814,0.3558854564947631,0.3507373335803064,0.3507373335803064,0.4249129533740647,Amazon,0.775975174443771
2023-07-24,0.3525971216409372,0.35475953180520486,0.35564713695303024,0.34675169221278207,0.34675169221278207,0.13401464281187647,Amazon,-0.27151505475379906
2023-07-25,0.349273868797282,0.34786068685627064,0.35626000316499473,0.34784775245788263,0.34784775245788263,0.11293101102822854,Amazon,-0.16287361887573476
2023-07-26,0.3399687760476916,0.3462023121265147,0.34802002837532636,0.34459276724024573,0.34459276724024573,0.16161673471798357,Amazon,-0.9608990306511954
